5560.245773051124 ArI
5564.310859038136 NeI
5568.16588894091 XeI
5608.289610164917 ArI
5652.272366336967 ArI
5658.228958777421 NeI
5697.330413939386 XeI
5720.811693929939 NeI
5741.111123800263 Ar
5749.893473223689 NeI
5766.017787122935 NeI
5771.198173187112 HgI
5792.26881136236 HgI
5806.059501980979 NeI
5821.7697067176405 NeI
5825.504706432664 XeI
5826.414950073525 XeI
5835.881484027234 Ar
5854.1103638947525 NeI
5861.934458585257 Ar
5874.4558110656435 NeI
5883.525239496696 NeI
5890.216031116131 ArI
5896.6237470085225 XeI
5904.097748526777 NeI
5908.065811203029 NeI
5913.723326374068 ArI
5935.814243193407 XeI
5946.481100496649 NeI
5967.12363050288 NeI
5976.282084224707 NeI
5977.18932729978 NeI
5989.565643387577 NeI
6031.666925812885 NeI
6033.797496846167 ArI
6044.896471699225 ArI
6061.04980162105 ArI
6076.019814723266 NeI
6097.850667684461 NeI
6107.325208087672 Ar
6130.146327671106 NeI
6144.7632476816525 NeI
6165.299755772941 NeI
6174.804305200366 Ar
6180.009701513181 XeI
6181.370066428648 XeI
6183.856733479776 NeI
6184.130807000859 XeI
6199.975057460036 XeI
6217.658801828084 Ar
6219.001161988312 NeI
6268.228371633351 NeI
6287.748610659768 XeI
6306.532652605198 NeI
6319.807216013021 XeI
6329.909928136501 NeI
6336.179611334981 NeI
6384.756654448508 NeI
6386.482117800305 ArI
6404.01782702302 NeI
6418.080603882966 ArI
6471.4879499262115 XeI
6474.628793720447 XeI
6489.552803258874 XeI
6500.515748783829 XeI
6505.977216227977 XeI
6508.3258472942725 NeI
6534.686930869594 NeI
6534.965005596608 XeI
6539.918336721202 Ar
6600.775693571604 NeI
6606.677280001074 Ar
6653.929983687403 NeI
6670.761509405387 XeI
6679.125758535733 ArI
6680.120025897684 NeI
6684.80528579573 HgI2
6718.897454169011 NeI
6729.867404588462 XeI
6754.698083416158 ArI
6829.2041277618955 XeI
6873.184962735358 ArI
6874.006183740431 XeI
6884.0588891584885 XeI
6905.284601841637 HgI2
6927.440565391358 XeI
6931.37862542155 NeI
6939.577832500144 ArI
6967.352309397262 ArI
6978.104204019924 XeI
7025.987096443101 NeI
7032.1897666719715 ArI
7034.352349011885 NeI
7053.236434310082 NeI
7061.053539480935 NeI
7069.16672444947 ArI
7070.6851333804825 ArI
7083.85267969727 HgI
7109.4375707580675 ArI
7121.562836806312 XeI
7127.784512723781 ArI
7149.0122310544575 ArI
7175.915478862358 NeI
7208.96638377435 ArI
7247.163676508497 NeI
7274.940162043019 ArI
7302.317540684786 HgI2(3650.153)
7313.73061688409 ArI
7318.020773251416 ArI
7355.3188272218895 ArI
7374.148903459709 ArI
7386.014102249642 ArI
7388.03464698874 XeI
7395.016529331291 ArI
7395.826747771958 XeI
7437.415961250855 ArI
7474.4969603986265 NeI
7490.933392951699 NeI
7505.935438870197 ArI
7516.7213478446465 ArI
7537.849046280305 NeI
7546.1212775122685 NeI
7586.768241809834 XeI
7637.2078493822655 ArI
7644.123715291265 XeI
7646.01422535942 XeI
7725.886777756038 ArI
7726.332898147994 ArI
7726.749010441963 NeI
7841.209904076102 NeI
7929.29868592528 NeI
7939.179353794203 NeI
7945.366024283786 NeI
7950.362373388097 ArI
7804.797075046849 XeI
7883.488317570964 XeI
7889.569959473584 XeI
7969.531549564247 XeI
8008.359034733126 ArI
8016.990365714115 ArI
8031.878386492283 XeI
8059.4758400569335 XeI
8063.5569423287225 XeI
8084.680647834131 NeI
8095.351530142358 HgI2(4046.563)
8104.20792239341 XeI
8105.921385232362 ArI
8117.542524371602 ArI
8120.78139928178 NeI
8131.146199146053 NeI
8138.642224103679 NeI
8173.266577887737 XeI
8173.5576565258525 ArI
8208.596122929217 XeI
8233.897959227774 XeI
8261.649457836365 NeI
8266.793847928822 ArI
8268.349268230097 NeI
8268.79238796892 XeI
8269.388549062416 NeI
8282.393063168643 XeI
8302.607525756983 NeI
8349.117095009351 XeI
8368.046210972343 NeI
8379.910417608706 NeI
8394.57638160805 ArI
8410.520691261936 ArI
8411.501956496817 XeI
8419.474111381009 NeI
8420.74045367827 NeI
8426.963135706348 ArI
8465.683602557054 NeI
8486.775304373314 NeI
8497.690255156145 NeI
8523.783309494851 ArI
8547.043598291752 NeI
8573.706807474055 NeI
8578.366067280072 XeI
8593.618191344109 NeI
8637.018927246341 NeI
8649.416279765548 NeI
8650.915685243359 XeI
8656.760265779145 NeI
8657.899573881497 NeI
8670.324934106204 ArI
8681.876057978516 NeI
8684.30571506064 NeI
8694.587495722099 XeI
8699.24875635653 XeI
8706.502718206595 NeI
8719.048111197666 HgI2(4358.328)
8741.790262173092 XeI
8760.60535120438 XeI
8774.064991821033 NeI
8783.03441795562 NeI
8786.165264825646 NeI
8821.832912983531 XeI
8833.332023641773 NeI
8852.340165727857 ArI
8856.298236487375 NeI
8867.740331908748 NeI
8868.1894534105 NeI
8911.176083106895 XeI
8921.949998039698 NeI
8933.282064040553 XeI
8954.70986170079 XeI
8964.780586581413 XeI
8983.515655934398 XeI
8990.037420636905 XeI
8991.023687509227 NeI
9047.93308726547 XeI
9077.885192918711 ArI
9125.471071435282 ArI
9151.183030457461 NeI
9165.164814789361 XeI
9170.036133287607 XeI
9197.161475367026 ArI
9204.284403397718 NeI
9222.590358541873 NeI
9224.110770100471 NeI
9227.030560458128 ArI
9229.222153702529 NeI
9278.074378070116 NeI
9294.0807112199 ArI
9303.405235553673 NeI
9313.138870679335 NeI
9316.528788419353 NeI
9329.066182662322 NeI
9356.786687645024 ArI
9375.879857061247 NeI
9377.332250298094 XeI
9427.964959669169 NeI
9461.804122555204 NeI
9489.284563965346 NeI
9515.989795731872 XeI
9536.778425470862 NeI
9550.024012573675 NeI
9660.434916011052 ArI
9668.070984310136 NeI
9687.976375966025 XeI
9720.825273861175 XeI
9802.387368505097 XeI
9787.186250445551 ArI
9925.910834543756 XeI
10054.815763945982 ArI
10142.539537507795 HgI
