# Extracted 1D spectrum from 1d_science_ALHh080251.dat
# Wavelength Flux Variance
2747.556814275171 9146.208030371165 59002.25363662137
2750.849628406332 413.5828065018716 3948.09152723815
2754.1424425374935 272.940296179434 3747.333867469849
2757.435256668655 281.6147587978237 11967.736929394807
2760.728070799816 255.7451854500392 8192.03850331457
2764.020884930978 259.9651287834059 4773.454142875957
2767.313699062139 287.82500266796535 4575.629961658231
2770.6065131933005 52.887355579155034 2882.2186906484644
2773.899327324462 256.492054684882 3514.223711517526
2777.192141455623 243.60302287488588 3061.921218313362
2780.4849555867845 556.3285001745813 4277.0546787514595
2783.777769717946 4782.528740268808 4697.671743870761
2787.0705838491076 46353.23333090567 8733.655065158418
2790.363397980269 -13856.885197357831 1892.6658125517433
2793.6562121114302 283.42764699422025 7650.855088733985
2796.9490262425916 255.4174610468339 4057.892604376387
2800.241840373753 192.61024305122766 2947.9470758413117
2803.534654504914 212.157967844258 4017.5356040768556
2806.8274686360755 174.09991135254757 4482.955154128464
2810.120282767237 204.54640384721156 4078.1846599407895
2813.413096898398 94.3399841006479 2177.9104964567505
2816.70591102956 326.3313895680799 4162.543377868342
2819.9987251607213 197.26475678950413 2377.45412026936
2823.2915392918826 280.0787136315762 9983.989684331054
2826.584353423044 93.40729371247534 2887.538385102831
2829.8771675542052 203.41035864761622 3420.885392053601
2833.1699816853666 278.5942026015994 3415.7425982707236
2836.462795816528 164.0889261476607 2511.420670258295
2839.7556099476897 327.3551423775147 6602.743535720001
2843.048424078851 191.17787965186457 4405.4238120966065
2846.3412382100123 113.76172267283376 2865.6883236355457
2849.6340523411736 279.9486072792993 4904.343835850842
2852.926866472335 203.17592127626114 6099.970060351343
2856.2196806034963 92.14636060395563 1676.9100633449302
2859.5124947346576 192.96599214812392 4874.69085050821
2862.805308865819 225.48325182384343 3983.969041994862
2866.0981229969802 196.68078340008896 3590.3309144645827
2869.390937128142 132.47534880547286 2555.6110682822073
2872.6837512593033 164.6353858732747 2640.793376135915
2875.9765653904647 192.82428815738157 3394.5830420697594
2879.269379521626 93.04157769597367 2722.587835898422
2882.5621936527873 183.70316481557256 5103.412084500023
2885.8550077839486 147.53128322413687 5152.449079986142
2889.14782191511 151.67037284940096 4813.147008082485
2892.4406360462717 219.21066204614073 4082.7575808363144
2895.733450177433 139.96166858768237 3263.539282952901
2899.0262643085944 211.5544213629515 7178.2634863258845
2902.3190784397557 167.71278300906127 2763.02120692862
2905.611892570917 178.5558235382828 2399.7433552057964
2908.9047067020783 211.97619487693044 2791.2611650595436
2912.1975208332397 109.4325105890732 2902.8011640763466
2915.490334964401 170.97505216828927 3831.716210902494
2918.7831490955623 271.5473404175631 3567.510847306256
2922.075963226724 168.24355187503676 3353.4898293936726
2925.3687773578854 175.51342089221663 2877.5830131152725
2928.6615914890467 173.44070096059136 2591.0214777584524
2931.954405620208 318.93651695616984 5378.738075390213
2935.2472197513694 152.85868316291658 4842.1805948682295
2938.5400338825307 237.46856117167823 4099.12673510274
2941.832848013692 165.5748474099354 3951.5676415579637
2945.125662144854 179.21412547365455 3368.2836749669777
2948.418476276015 174.84169115293838 3868.1543845100973
2951.7112904071764 112.26474778805621 3249.573512935281
2955.0041045383377 156.93008937768982 3735.989109105972
2958.296918669499 182.34498890908415 3010.147792276102
2961.5897328006604 247.59502998717113 9801.498312465406
2964.8825469318217 130.02846037865797 2241.715194446529
2968.175361062983 215.84358028104822 5246.515730982754
2971.4681751941444 236.53320600846723 4717.285832469501
2974.760989325306 149.53311119618616 2888.9673568255007
2978.0538034564674 281.05907276415286 7652.871135578446
2981.3466175876288 125.40833049803041 3382.867301845485
2984.63943171879 199.0169227264887 3353.2847761363014
2987.9322458499514 151.15510495134154 3875.8525215301897
2991.2250599811127 134.70134310128253 2581.840641796016
2994.517874112274 207.44851584449304 3298.8132020264597
2997.810688243436 203.09344655367337 4607.431583941233
3001.103502374597 152.14461493938 2682.136423692975
3004.3963165057585 252.88744499126426 3552.24280675262
3007.68913063692 255.5222998673527 6732.207306030276
3010.981944768081 105.61670231267625 2681.9439364710984
3014.2747588992424 233.71877833218133 4583.314381590873
3017.5675730304038 189.73179239935294 3264.938260798676
3020.860387161565 181.43476042425561 2904.1882831337025
3024.1532012927264 176.98618319095206 2710.214279505228
3027.446015423888 248.57998497772644 3796.802030922619
3030.7388295550495 140.24498407350794 3575.9879486843006
3034.031643686211 311.05599759304164 5758.2576298735385
3037.324457817372 132.7019111157226 3182.391023763062
3040.6172719485335 163.41357125530922 2964.221723845806
3043.910086079695 229.3030077265319 4764.731762139766
3047.202900210856 177.49208413578611 5392.30000382179
3050.495714342018 206.6625191511524 3722.0431922106513
3053.788528473179 237.86088762344684 4972.330341530795
3057.0813426043405 175.34498449013864 3042.718623196836
3060.374156735502 150.56331360236675 4822.671067866468
3063.666970866663 132.43193824503308 2319.6596550518775
3066.9597849978245 209.41483621680737 4868.0106252452215
3070.252599128986 192.79649702332176 2227.887867112408
3073.545413260147 216.08512123306602 5145.553331589254
3076.8382273913085 125.11804595372794 3394.3074706895377
3080.1310415224702 151.46962916762965 2755.9084661219886
3083.4238556536316 260.2553822247612 7094.435143438968
3086.716669784793 224.40472179207086 6352.353346206138
3090.009483915954 181.44183373523921 2940.993975237768
3093.3022980471155 236.87632920941675 2643.1979416560175
3096.595112178277 174.2225043346889 5223.592355013253
3099.887926309438 190.33447720744607 8252.690818486048
3103.1807404406 166.1412311136048 3151.561940053601
3106.4735545717613 220.913042881191 3760.240088396348
3109.7663687029226 240.98958079717724 4134.569994839752
3113.059182834084 184.86890712072824 3756.592768177998
3116.3519969652452 173.58089367342697 3123.086658861981
3119.6448110964066 186.90182302124114 2328.2185084868106
3122.937625227568 180.09917784996833 3482.944699037932
3126.230439358729 166.66604151774067 3143.9239970987765
3129.5232534898905 140.0040625717507 4768.295816040514
3132.8160676210523 131.26445778734356 3371.6035894721003
3136.1088817522136 149.7938321843189 2474.351910090023
3139.401695883375 249.64053603795054 7396.188283052428
3142.6945100145363 123.74351324941729 2960.111410539915
3145.9873241456976 220.87487626828803 5408.875830206031
3149.280138276859 222.4156492470101 7396.7569437872235
3152.5729524080202 181.8844032717786 2315.8343695006383
3155.865766539182 225.02919083471355 4889.359108827096
3159.1585806703433 164.33460373303848 2487.67417819636
3162.4513948015046 155.0123783027749 3510.77839669155
3165.744208932666 196.72541139691015 3252.049172456409
3169.0370230638273 134.1097820416409 3837.345156575282
3172.3298371949886 161.66405116658592 2402.809712634781
3175.62265132615 162.01176031260607 3463.4958705055983
3178.9154654573113 185.27949082581767 4034.721945713889
3182.2082795884726 259.4865987508644 3567.3322221793865
3185.5010937196344 151.33012429460848 3362.0843633673026
3188.7939078507957 282.4210920100539 4758.074328934607
3192.086721981957 122.90993411234047 2483.7263737763424
3195.3795361131183 267.3197837446938 7114.046312159849
3198.6723502442796 190.5847052985738 2672.5680516130797
3201.965164375441 149.349931978539 3384.760445246617
3205.2579785066023 206.1805361852094 3723.517856044286
3208.550792637764 194.5118123175261 3717.245179333796
3211.8436067689254 146.6370570212104 2357.2806875290685
3215.1364209000867 151.8339030008239 4323.6600556742405
3218.429235031248 187.0317602592012 2776.425738018093
3221.7220491624093 208.81685109294622 2397.901953462874
3225.0148632935707 155.3195851437435 3390.9138821708852
3228.307677424732 152.86927521043066 2536.610470594849
3231.6004915558933 199.7382040149186 3948.815839646505
3234.8933056870546 204.73772355408272 3054.572356724543
3238.1861198182164 129.14742422480214 3161.668550053338
3241.4789339493777 310.2131442816512 3367.130056397216
3244.771748080539 183.13443606991586 4224.402562089089
3248.0645622117004 166.88241828099842 3711.9222180305887
3251.3573763428617 186.879294986664 3543.622870143851
3254.650190474023 153.0143219187137 2451.2724630334615
3257.9430046051843 126.68979299798741 3264.6319761364884
3261.235818736346 280.5383494006868 6140.558106048822
3264.5286328675074 190.35470619008686 4839.809817383417
3267.8214469986688 141.1326500562539 2346.626794190304
3271.11426112983 199.11660407684522 3700.3341476798814
3274.4070752609914 125.65400204676835 2246.7579098402734
